,bathroom,bedroom,city,facts,is_for_sale,latitude,list_price,longitude,property_type,size,sold_price,state,street_address,zipcode,zpid
0,3.5,3.0,Mountain View,[],False,37.3881,,-122.0663,Condo,1748,1528500.0,CA,351 Geary Way,94041,122063708
0,2.5,3.0,Mountain View,"['Lot: 4,557 sqft', 'Single Family', 'Built in 1986', 'All time views: 5,561', 'HOA Fee: $67/mo', 'Cooling: Central', 'Heating: Forced air', 'Last sold: Aug 2014 for $1,368,000', 'Last sale price/sqft: $655', 'Limited solar potential', u'Sun Number\u2122:\xa053', 'Attic', 'Ceiling Fan', 'Deck', 'Double Pane/Storm Windows', 'Fenced Yard', 'Fireplace', 'Flooring: Carpet, Hardwood, Laminate, Tile', 'Garden', 'Jetted Tub', 'Lawn', 'Parking: Garage - Attached, 426 sqft garage', 'Skylight', 'Sprinkler System', 'Vaulted Ceiling', 'View: City', 'Wet Bar']",False,37.379979,,-122.059383,Single Family,2088,1368000.0,CA,701 Tiana Ln,94041,19519273
0,2.0,3.0,Mountain View,"['Mobile / Manufactured', 'Built in 2005', 'All time views: 1,683', 'Last sold: Aug 2014 for $195,000', 'Last sale price/sqft: $170', 'Great solar potential', u'Sun Number\u2122:\xa081']",False,37.381523,,-122.065773,Mobile / Manufactured,1150,195000.0,CA,501 Moorpark Way SPC 32,94041,2132195228
0,4.0,4.0,Mountain View,"['Condo', 'Built in 2014', 'All time views: 71', 'Heating: Forced air', 'Parking: 416 sqft garage', 'Last sold: Aug 2014 for $1,597,000', 'Last sale price/sqft: $916', 'Great solar potential', u'Sun Number\u2122:\xa078']",False,37.3881,,-122.0663,Condo,1744,1597000.0,CA,321 Geary Way,94041,122063703
0,2.0,2.0,Mountain View,"['Condo', 'Built in 1996', 'All time views: 1,528', 'Parking: 210 sqft garage', 'Last sold: Aug 2014 for $668,000', 'Last sale price/sqft: $575', 'Candidate for a community solar program', u'Sun Number\u2122:\xa033', 'Garden']",False,37.384645,,-122.065865,Condo,1161,668000.0,CA,145 Margo Dr # 5,94041,19518876
0,2.5,2.0,Mountain View,"['Lot: 950 sqft', 'Single Family', 'Built in 2000', 'All time views: 3,534', 'Heating: Forced air', 'Last sold: Aug 2014 for $900,000', 'Last sale price/sqft: $779', 'Candidate for a community solar program', u'Sun Number\u2122:\xa034', 'Cable Ready', 'Ceiling Fan', 'Double Pane/Storm Windows', 'Flooring: Carpet, Tile', 'Gated Entry', 'Parking: Garage - Detached, 2 spaces, 400 sqft garage', 'Patio', 'Vaulted Ceiling']",False,37.395121,,-122.079776,Single Family,1156,900000.0,CA,108 Bryant St APT 36,94041,54770299
0,1.0,3.0,Mountain View,"['Lot: 5,363 sqft', 'Single Family', 'Built in 1948', 'All time views: 467', 'Last sold: Aug 2014 for $1,100,000', 'Last sale price/sqft: $1,006', 'Great solar potential', u'Sun Number\u2122:\xa078', 'Parking: 264 sqft garage']",False,37.386981,,-122.077475,Single Family,1093,1100000.0,CA,571 Anza St,94041,19515461
0,2.0,2.0,Mountain View,"['Condo', 'Built in 1981', 'All time views: 1,855', 'Parking: 200 sqft garage', 'Last sold: Aug 2014 for $835,000', 'Last sale price/sqft: $659']",False,37.383072,,-122.07617,Condo,1268,835000.0,CA,181 Centre St APT 29,94041,19514819
0,3.5,3.0,Mountain View,"['Condo', 'Built in 2014', 'All time views: 257', 'Heating: Forced air', 'Parking: 391 sqft garage', 'Last sold: Aug 2014 for $1,279,500', 'Last sale price/sqft: $751']",False,37.392614,,-122.073052,Condo,1704,1279500.0,CA,351 W Evelyn Ave,94041,122063734
0,2.0,3.0,Mountain View,"['Lot: 5,519 sqft', 'Single Family', 'Built in 1947', 'All time views: 3,757', 'Last sold: Aug 2014 for $1,522,000', 'Last sale price/sqft: $1,202', 'Great solar potential', u'Sun Number\u2122:\xa077', 'Parking: 399 sqft garage']",False,37.387936,,-122.075999,Single Family,1266,1522000.0,CA,517 Vincent Dr,94041,19515744
0,2.0,2.0,Mountain View,"['Lot: 950 sqft', 'Single Family', 'Built in 2000', 'All time views: 3,790', 'Last sold: Aug 2014 for $890,000', 'Last sale price/sqft: $826', 'Great solar potential', u'Sun Number\u2122:\xa077', 'Parking: 400 sqft garage']",False,37.395486,,-122.079426,Single Family,1078,890000.0,CA,108 Bryant St APT 29,94041,54770305
0,2.0,3.0,Mountain View,"['Lot: 13 sqft', 'Multi Family', 'Built in 1963', 'All time views: 1,160', 'Last sold: Aug 2014 for $3,125,000', 'Last sale price/sqft: $654', 'Great solar potential', u'Sun Number\u2122:\xa076', 'Elevator', 'Fireplace']",False,37.394467,,-122.090243,Multi Family,4779,3125000.0,CA,448 Mariposa Ave,94041,82580106
0,4.0,3.0,Mountain View,[],False,37.392482,,-122.072734,Condo,1704,1167500.0,CA,321 W Evelyn Ave,94041,122063685
0,3.0,3.0,Mountain View,"['Single Family', 'Built in 2014', 'All time views: 2,540', 'Cooling: Other', 'Heating: Forced air', 'Last sold: Aug 2014 for $1,165,500', 'Last sale price/sqft: $686', 'Cable Ready', 'Parking: Garage - Attached, 391 sqft garage', 'Patio']",False,37.392441,,-122.072638,Single Family,1700,1165500.0,CA,311 W Evelyn Ave,94041,122063721
0,3.5,3.0,Mountain View,"['Townhouse', 'Built in 2014', 'All time views: 463', 'Heating: Forced air', 'Last sold: Aug 2014 for $1,352,000', 'Last sale price/sqft: $794', 'Flooring: Carpet, Hardwood, Tile', 'Parking: Garage - Attached, Off street, 2 spaces, 385 sqft garage']",False,37.39228,,-122.072578,Townhouse,1702,1352000.0,CA,110 Abate Dr,94041,122063635
0,4.0,4.0,Mountain View,"['Single Family', 'Built in 2014', 'All time views: 178', 'Heating: Forced air', 'Last sold: Aug 2014 for $1,621,500', 'Last sale price/sqft: $920', 'Ceiling Fan', 'Double Pane/Storm Windows', 'Flooring: Hardwood', 'Parking: Garage - Attached, 416 sqft garage', 'Transportation', 'View: Park']",False,37.3881,,-122.0663,Single Family,1762,1621500.0,CA,311 Geary Way,94041,122063652
0,3.5,3.0,Mountain View,"['Condo', 'Built in 2014', 'All time views: 49', 'Heating: Forced air', 'Parking: 418 sqft garage', 'Last sold: Jul 2014 for $1,469,500', 'Last sale price/sqft: $872']",False,37.3881,,-122.0663,Condo,1686,1469500.0,CA,361 Geary Way,94041,122063689
0,1.0,3.0,Mountain View,"['Lot: 4,791 sqft', 'Single Family', 'Built in 1949', 'All time views: 7,158', 'Cooling: Central, Other', 'Heating: Forced air', 'Last sold: Jul 2014 for $925,000', 'Last sale price/sqft: $866', 'Great solar potential', u'Sun Number\u2122:\xa076', 'Fireplace', 'Flooring: Hardwood, Tile', 'Parking: Garage - Attached, Garage - Detached, On street, 3 spaces, 240 sqft garage']",False,37.398494,,-122.090169,Single Family,1068,925000.0,CA,1792 Villa St,94041,19513721
0,2.0,2.0,Mountain View,"['Condo', 'Built in 2014', 'All time views: 264', 'Heating: Forced air', 'Parking: 213 sqft garage', 'Last sold: Jul 2014 for $70,000', 'Last sale price/sqft: $65', 'Limited solar potential', u'Sun Number\u2122:\xa054']",False,37.391622,,-122.073536,Condo,1074,70000.0,CA,360 Villa St,94041,122249555
0,2.0,2.0,Mountain View,"['Townhouse', 'Built in 2014', 'All time views: 999', 'Heating: Forced air', 'Last sold: Jul 2014 for $1,099,000', 'Last sale price/sqft: $916', 'Great solar potential', u'Sun Number\u2122:\xa087', 'Cable Ready', 'Ceiling Fan', 'Double Pane/Storm Windows', 'Fenced Yard', 'Flooring: Hardwood, Tile', 'High Speed Internet Ready', 'Lawn', 'Parking: Carport, Garage - Attached, On street, 211 sqft garage', 'Patio', 'Storage', 'Transportation', 'Vaulted Ceiling', 'Wired']",False,37.3881,,-122.0663,Townhouse,1200,1099000.0,CA,350 Pine Way,94041,122063736
0,3.0,3.0,Mountain View,[],False,37.387665,,-122.077687,Single Family,1719,1901000.0,CA,542 Anza St,94041,19515452
0,2.0,2.0,Mountain View,"['Lot: 1,559 sqft', 'Single Family', 'Built in 2014', 'All time views: 133', 'HOA Fee: $122/mo', 'Cooling: Central', 'Heating: Forced air', 'Last sold: Jul 2014 for $1,077,500', 'Last sale price/sqft: $1,003', 'Great solar potential', u'Sun Number\u2122:\xa084', 'Cable Ready', 'Ceiling Fan', 'Flooring: Carpet, Hardwood', 'Parking: Carport, Garage - Attached, 2 spaces, 211 sqft garage']",False,37.3881,,-122.0663,Single Family,1074,1077500.0,CA,370 Pine Way,94041,122063642
0,2.0,3.0,Mountain View,[],False,37.384689,,-122.061073,Mobile / Manufactured,1760,265000.0,CA,433 Sylvan Ave SPC 71,94041,2106362725
0,2.5,2.0,Mountain View,"['Lot: 853 sqft', 'Townhouse', 'Built in 2009', 'All time views: 1,332', 'HOA Fee: $250/mo', 'Cooling: Central', 'Heating: Forced air', 'Last sold: Jul 2014 for $975,000', 'Last sale price/sqft: $595', 'Candidate for a community solar program', u'Sun Number\u2122:\xa034', 'Attic', 'Barbecue', 'Cable Ready', 'Ceiling Fan', 'Deck', 'Double Pane/Storm Windows', 'Fenced Yard', 'Fireplace', 'Flooring: Carpet, Hardwood, Softwood, Tile', 'Garden', 'Hot Tub/Spa', 'Intercom', 'Jetted Tub', 'Lawn', 'Mother-in-Law Apartment', 'Parking: Carport, Garage - Attached, Off street, On street, 2 spaces, 408 sqft garage', 'Patio', 'Pond', 'Pool', 'Porch', 'RV Parking', 'Sauna', 'Security System', 'Skylight', 'Sprinkler System', 'Vaulted Ceiling', 'View: City, Mountain, Park, Water', 'Waterfront', 'Wet Bar', 'Wired']",False,37.385908,,-122.058305,Townhouse,1639,975000.0,CA,403 Magritte Way,94041,94702169
0,1.0,3.0,Mountain View,"['Lot: 8,120 sqft', 'Single Family', 'Built in 1947', 'All time views: 1,264', 'Last sold: Jul 2014 for $911,000', 'Last sale price/sqft: $638', 'Limited solar potential', u'Sun Number\u2122:\xa043', 'Parking: 484 sqft garage']",False,37.38,,-122.067059,Single Family,1429,911000.0,CA,821 Alice Ave,94041,19518778
0,2.0,2.0,Mountain View,"['Condo', 'Built in 1989', 'All time views: 3,814', 'HOA Fee: $380/mo', 'Heating: Forced air', 'Laundry: In Unit', 'Parking: Carport, Off street, 204 sqft garage', 'Last sold: Jun 2014 for $493,000', 'Last sale price/sqft: $573', 'Great solar potential', u'Sun Number\u2122:\xa077', 'Cable Ready', 'Deck', 'Elevator', 'Gated Entry', 'High Speed Internet Ready', 'Intercom', 'Patio', 'Pool', 'Storage', 'Wired']",False,37.395114,,-122.092126,Condo,860,493000.0,CA,1721 California St APT 24,94041,19514765
0,2.0,2.0,Mountain View,"['Lot: 6,969 sqft', 'Single Family', 'Built in 1978', 'All time views: 1,321', 'Last sold: Jun 2014 for $1,190,000', 'Last sale price/sqft: $836', 'Limited solar potential', u'Sun Number\u2122:\xa043', 'Parking: 400 sqft garage']",False,37.378722,,-122.06492,Single Family,1424,1190000.0,CA,733 Rainbow Dr,94041,19519147
0,2.0,3.0,Mountain View,[],False,37.383222,,-122.066155,Single Family,1654,1070000.0,CA,575 Moorpark Way,94041,19518796
0,3.5,3.0,Mountain View,"['Condo', 'Built in 2014', 'All time views: 52', 'Heating: Forced air', 'Parking: 418 sqft garage', 'Last sold: Jun 2014 for $1,417,000', 'Last sale price/sqft: $811', 'Great solar potential', u'Sun Number\u2122:\xa087']",False,37.3881,,-122.0663,Condo,1748,1417000.0,CA,371 Geary Way,94041,122063713
0,3.0,4.0,Mountain View,"['Lot: 6,621 sqft', 'Single Family', 'Built in 2014', 'All time views: 7,764', 'Heating: Forced air', 'Last sold: Jun 2014 for $2,350,000', 'Last sale price/sqft: $959', 'Good solar potential', u'Sun Number\u2122:\xa064', 'Garden', 'Parking: 399 sqft garage']",False,37.393724,,-122.089067,Single Family,2450,2350000.0,CA,462 Pettis Ave,94041,19514145
0,3.5,4.0,Mountain View,"['Condo', 'Built in 2014', 'All time views: 121', 'Heating: Forced air', 'Parking: 422 sqft garage', 'Last sold: Jun 2014 for $1,780,000', 'Last sale price/sqft: $733', 'Great solar potential', u'Sun Number\u2122:\xa084']",False,37.3881,,-122.0663,Condo,2430,1780000.0,CA,151 Madera Way,94041,122063633
0,3.5,3.0,Mountain View,[],False,37.386868,,-122.056927,Condo,1458,975000.0,CA,415 Chagall St,94041,94702308
0,4.0,4.0,Mountain View,"['Baths: 2 full, 1 three-quarter, 1 half', 'Lot: 2,352 sqft', 'Single Family', 'Built in 2014', 'All time views: 138', 'HOA Fee: $125/mo', 'Cooling: Central', 'Heating: Forced air', 'Last sold: Jun 2014 for $1,712,500', 'Last sale price/sqft: $702', 'Barbecue', 'Cable Ready', 'Ceiling Fan', 'Double Pane/Storm Windows', 'Flooring: Carpet, Hardwood', 'Garden', 'Parking: Garage - Attached, 2 spaces, 422 sqft garage', 'Patio', 'Porch', 'Sprinkler System', 'Transportation', 'View: City', 'Wired']",False,37.3881,,-122.0663,Single Family,2439,1712500.0,CA,161 Madera Way,94041,122063677
0,0,3.0,Mountain View,[],False,37.386456,,-122.057647,Single Family,1458,981000.0,CA,242 Okeefe Way,94041,94699925
0,2.5,3.0,Mountain View,"['Condo', 'Built in 2014', 'All time views: 60', 'Heating: Forced air', 'Parking: 222 sqft garage', 'Last sold: Jun 2014 for $1,420,500', 'Last sale price/sqft: $805', 'Great solar potential', u'Sun Number\u2122:\xa078']",False,37.3881,,-122.0663,Condo,1764,1420500.0,CA,360 Pine Way,94041,122248770
0,2.0,2.0,Mountain View,"['Single Family', 'Built in 2014', 'All time views: 3,828', 'Cooling: Central, Other', 'Heating: Forced air', 'Last sold: Jun 2014 for $1,149,000', 'Last sale price/sqft: $1,045', 'Great solar potential', u'Sun Number\u2122:\xa084', 'Barbecue', 'Cable Ready', 'Ceiling Fan', 'Double Pane/Storm Windows', 'Fenced Yard', 'Flooring: Tile', 'High Speed Internet Ready', 'Lawn', 'Parking: Garage - Attached, Off street, On street, 213 sqft garage', 'Patio', 'Porch', 'Sprinkler System', 'Transportation', 'Vaulted Ceiling', 'Wired']",False,37.391383,,-122.073203,Single Family,1100,1149000.0,CA,300 Villa St,94041,122063667
0,0,0,Mountain View,[],False,37.378857,,-122.061867,Multi Family,2823,1485000.0,CA,712 Borello Way,94041,19519188
0,4.0,3.0,Mountain View,"['Lot: 2,613 sqft', 'Single Family', 'Built in 2011', 'All time views: 1,524', 'HOA Fee: $250/mo', 'Last sold: Jun 2014 for $1,050,000', 'Last sale price/sqft: $660', 'Parking: 432 sqft garage', 'Pool']",False,37.386261,,-122.056327,Single Family,1591,1050000.0,CA,215 Hockney Ave,94041,94700220
0,2.5,3.0,Mountain View,"['Condo', 'Built in 2014', 'All time views: 224', 'Heating: Forced air', 'Parking: 413 sqft garage', 'Last sold: May 2014 for $1,459,500', 'Last sale price/sqft: $820', 'Good solar potential', u'Sun Number\u2122:\xa064']",False,37.391661,,-122.073582,Condo,1780,1459500.0,CA,350 Villa St,94041,122063682
0,3.0,3.0,Mountain View,"['Baths: 2 full, 1 half', 'Lot: 2,500 sqft', 'Single Family', 'Built in 2014', 'All time views: 429', 'HOA Fee: $123/mo', 'Cooling: Central', 'Heating: Forced air', 'Last sold: May 2014 for $1,474,000', 'Last sale price/sqft: $813', 'Great solar potential', u'Sun Number\u2122:\xa084', 'Attic', 'Cable Ready', 'Ceiling Fan', 'Double Pane/Storm Windows', 'Fenced Yard', 'Flooring: Carpet, Hardwood', 'Lawn', 'Parking: Garage - Attached, On street, 413 sqft garage', 'Sprinkler System', 'Transportation', 'Vaulted Ceiling', 'View: City', 'Wired']",False,37.391464,,-122.073336,Single Family,1812,1474000.0,CA,330 Villa St,94041,122063692
0,2.5,3.0,Mountain View,"['Condo', 'Built in 2014', 'All time views: 54', 'Heating: Forced air', 'Parking: 222 sqft garage', 'Last sold: May 2014 for $1,361,500', 'Last sale price/sqft: $772', 'Great solar potential', u'Sun Number\u2122:\xa084']",False,37.3881,,-122.0663,Condo,1764,1361500.0,CA,181 Madera Way,94041,122063732
0,1.5,2.0,Mountain View,[],False,37.388009,,-122.078803,Single Family,930,1488000.0,CA,546 Bush St,94041,19515380
0,3.0,5.0,Mountain View,[],False,37.386057,,-122.071451,Single Family,2028,1275000.0,CA,78 Eldora Dr,94041,19515644
0,4.0,4.0,Mountain View,"['Single Family', 'Built in 2014', 'All time views: 89', 'HOA Fee: $102/mo', 'Cooling: Central, Refrigeration', 'Heating: Forced air', 'Last sold: May 2014 for $1,435,500', 'Last sale price/sqft: $815', 'Great solar potential', u'Sun Number\u2122:\xa083', 'Cable Ready', 'Ceiling Fan', 'Double Pane/Storm Windows', 'Flooring: Carpet, Concrete, Hardwood', 'Parking: Garage - Attached, 416 sqft garage', 'Patio', 'Transportation', 'View: Park', 'Wired']",False,37.3881,,-122.0664,Single Family,1762,1435500.0,CA,351 Pine Way,94041,122246914
0,2.0,3.0,Mountain View,[],False,37.3948,,-122.085005,Single Family,1788,1150000.0,CA,295 Mountain View Ave,94041,19513844
0,1.5,2.0,Mountain View,"['Lot: 7,991 sqft', 'Single Family', 'Built in 1947', 'All time views: 3,508', 'Cooling: Central', 'Heating: Forced air', 'Last sold: Apr 2014 for $1,200,000', 'Last sale price/sqft: $952', 'Good solar potential', u'Sun Number\u2122:\xa064', 'Flooring: Hardwood', 'Vaulted Ceiling']",False,37.393052,,-122.092209,Single Family,1260,1200000.0,CA,587 Chiquita Ave,94041,19514181
0,2.5,3.0,Mountain View,"['Single Family', 'Built in 2014', 'All time views: 421', 'Heating: Forced air', 'Last sold: Apr 2014 for $1,406,500', 'Last sale price/sqft: $788', 'Great solar potential', u'Sun Number\u2122:\xa086', 'Parking: Garage - Attached, 413 sqft garage', 'View: Mountain']",False,37.391679,,-122.073605,Single Family,1784,1406500.0,CA,370 Villa St,94041,122248260
0,3.5,3.0,Mountain View,"['Condo', 'Built in 2010', 'All time views: 2,710', 'Cooling: Central, Other', 'Heating: Forced air', 'Laundry: In Unit', 'Parking: Garage - Attached, On street, 2 spaces, 442 sqft garage', 'Last sold: Apr 2014 for $1,025,000', 'Last sale price/sqft: $644', 'Great solar potential', u'Sun Number\u2122:\xa076', 'Attic', 'Cable Ready', 'Ceiling Fan', 'Double Pane/Storm Windows', 'Fireplace', 'Flooring: Carpet, Tile', 'Garden', 'Hot Tub/Spa', 'Mother-in-Law Apartment', 'Patio', 'Pool', 'Sprinkler System', 'View: Mountain, Park']",False,37.38595,,-122.05709,Condo,1591,1025000.0,CA,450 Wyeth St,94041,94701627
0,3.0,3.0,Mountain View,[],False,37.392583,,-122.081708,Townhouse,1618,1210000.0,CA,346 Bryant St,94041,61322372
0,1.0,3.0,Mountain View,"['Lot: 4,965 sqft', 'Single Family', 'Built in 1946', 'All time views: 1,543', 'Last sold: Apr 2014 for $1,325,000', 'Last sale price/sqft: $1,112', 'Great solar potential', u'Sun Number\u2122:\xa076', 'Garden', 'Parking: 232 sqft garage']",False,37.384899,,-122.079269,Single Family,1192,1325000.0,CA,441 Yosemite Ave,94041,19514952
0,2.0,4.0,Mountain View,"['Lot: 7,500 sqft', 'Single Family', 'Built in 1938', 'All time views: 16,488', 'Cooling: None', 'Heating: Forced air', 'Last sold: Apr 2014 for $1,418,000', 'Last sale price/sqft: $734', 'Candidate for a community solar program', u'Sun Number\u2122:\xa033', 'Cable Ready', 'Ceiling Fan', 'Deck', 'Double Pane/Storm Windows', 'Fenced Yard', 'Fireplace', 'Flooring: Hardwood', 'Garden', 'Lawn', 'Parking: Garage - Detached, 432 sqft garage', 'Patio', 'RV Parking', 'Skylight', 'Sprinkler System', 'Transportation', 'Vaulted Ceiling', 'View: City', 'Wired']",False,37.391426,,-122.08637,Single Family,1931,1418000.0,CA,526 S Shoreline Blvd,94041,19514283
0,3.5,3.0,Mountain View,"['Condo', 'Built in 2014', 'All time views: 49', 'Heating: Forced air', 'Parking: 418 sqft garage', 'Last sold: Apr 2014 for $1,346,500', 'Last sale price/sqft: $799', 'Great solar potential', u'Sun Number\u2122:\xa082']",False,37.3881,,-122.0663,Condo,1686,1346500.0,CA,321 Pine Way,94041,122248562
0,3.0,5.0,Mountain View,"['Lot: 0.34 acres', 'Single Family', 'Built in 1914', 'All time views: 951', 'Cooling: None', 'Last sold: Mar 2014 for $2,500,000', 'Last sale price/sqft: $1,046', 'Great solar potential', u'Sun Number\u2122:\xa078', 'Flooring: Hardwood, Linoleum / Vinyl, Tile']",False,37.393791,,-122.082061,Single Family,2390,2500000.0,CA,1012 W Dana St,94041,2108359060
0,2.0,3.0,Mountain View,[],False,37.385795,,-122.070794,Single Family,1340,1160000.0,CA,62 Eldora Dr,94041,19515640
0,1.0,1.0,Mountain View,[],False,37.390587,,-122.091386,Condo,839,438000.0,CA,725 Mariposa Ave APT 305,94041,19514418
0,3.5,3.0,Mountain View,"['Condo', 'Built in 2011', 'All time views: 178', 'Parking: 432 sqft garage', 'Last sold: Feb 2017 for $1,370,000', 'Last sale price/sqft: $837', 'Great solar potential', u'Sun Number\u2122:\xa087', 'Pool']",False,37.385486,,-122.056593,Condo,1637,1370000.0,CA,473 Magritte Way,94041,94697495
0,2.0,4.0,Mountain View,"['Lot: 6,011 sqft', 'Single Family', 'Built in 1950', 'All time views: 12,760', 'Last sold: Jan 2017 for $1,720,000', 'Last sale price/sqft: $752', 'Great solar potential', u'Sun Number\u2122:\xa077', 'Attic', 'Fireplace', 'Parking: 2 spaces']",False,37.395868,,-122.087736,Single Family,2286,1720000.0,CA,298 Pettis Ave,94041,19513900
0,3.0,3.0,Mountain View,"['Lot: 6,403 sqft', 'Single Family', 'Built in 2007', 'All time views: 6,558', 'Cooling: Other', 'Heating: Forced air', 'Last sold: Jan 2017 for $1,770,000', 'Last sale price/sqft: $1,055', 'Great solar potential', u'Sun Number\u2122:\xa077', 'Flooring: Hardwood, Tile', 'Parking: Garage - Detached']",False,37.395997,,-122.087654,Single Family,1678,1770000.0,CA,286 Pettis Ave,94041,19513899
0,3.0,3.0,Mountain View,"['Baths: 2 full, 1 half', 'Lot: 4,417 sqft', 'Single Family', 'Built in 2002', 'All time views: 9,413', 'Cooling: Central', 'Heating: Forced air', 'Last sold: Jan 2017 for $1,800,000', 'Last sale price/sqft: $1,130', 'Limited solar potential', u'Sun Number\u2122:\xa043', 'Barbecue', 'Cable Ready', 'Double Pane/Storm Windows', 'Fenced Yard', 'Fireplace', 'Flooring: Carpet, Laminate, Tile, Other', 'Garden', 'Lawn', 'Parking: Garage - Attached, Off street, On street, 2 spaces, 376 sqft garage', 'Pool', 'Security System', 'Sprinkler System', 'Transportation']",False,37.383248,,-122.074661,Single Family,1593,1800000.0,CA,168 Centre St,94041,59682878
0,4.0,3.0,Mountain View,"['Baths: 3 full, 1 half', 'Lot: 2,526 sqft', 'Townhouse', 'Built in 2011', 'All time views: 2,964', 'HOA Fee: $262/mo', 'Last sold: Jan 2017 for $1,360,000', 'Last sale price/sqft: $855', 'Great solar potential', u'Sun Number\u2122:\xa084']",False,37.385672,,-122.057189,Townhouse,1591,1360000.0,CA,451 Magritte Way,94041,94696299
0,2.0,3.0,Mountain View,"['Lot: 10,092 sqft', 'Single Family', 'Built in 1978', 'All time views: 5,161', 'Last sold: Dec 2016 for $1,428,000', 'Last sale price/sqft: $863', 'Good solar potential', u'Sun Number\u2122:\xa064', 'Parking: 544 sqft garage']",False,37.382867,,-122.066124,Single Family,1654,1428000.0,CA,705 Alice Ave,94041,19518794
0,2.0,3.0,Mountain View,"['Lot: 4,900 sqft', 'Single Family', 'Built in 1945', 'All time views: 917', 'Last sold: Dec 2016 for $640,000', 'Last sale price/sqft: $537', 'Good solar potential', u'Sun Number\u2122:\xa064', 'Cable Ready', 'Fenced Yard', 'Fireplace', 'Flooring: Hardwood', 'Parking: Garage - Attached, 200 sqft garage', 'Skylight', 'Sprinkler System']",False,37.385319,,-122.080823,Single Family,1192,640000.0,CA,560 Fairmont Ave,94041,19515047
0,2.0,3.0,Mountain View,"['Lot: 7,143 sqft', 'Single Family', 'Built in 1955', 'All time views: 4,344', 'Last sold: Dec 2016 for $1,652,000', 'Last sale price/sqft: $886', 'Great solar potential', u'Sun Number\u2122:\xa077', 'Attic', 'Ceiling Fan', 'Double Pane/Storm Windows', 'Fireplace', 'Flooring: Laminate', 'Parking: Garage - Attached, 380 sqft garage', 'Security System', 'Skylight']",False,37.386792,,-122.072485,Single Family,1864,1652000.0,CA,502 Frances Way,94041,19515626
0,3.5,3.0,Mountain View,"['Lot: 797 sqft', 'Pets: No', 'Laundry: In Unit', 'Parking: Garage - Attached, 442 sqft garage', 'Single Family', 'Cooling: Available', 'Heating: Forced air', 'Posted: 16 days ago', 'Views since listing: 1,518', 'All time views: 12,158', '37 shoppers saved this home', 'Rent/sqft: $2.89', 'Pool']",False,37.386238,4600.0,-122.05668,,1591,,CA,222 Miro Ave,94041,94698410
0,1.0,1.0,Mountain View,"['Lot: 5,880 sqft', 'Single Family', 'Built in 1928', 'All time views: 2,942', 'Last sold: Dec 2016 for $1,310,000', 'Last sale price/sqft: $1,596', 'Great solar potential', u'Sun Number\u2122:\xa077']",False,37.387743,,-122.086081,Single Family,821,1310000.0,CA,1045 High School Way,94041,19515075
0,2.0,3.0,Mountain View,"['Mobile / Manufactured', 'All time views: 9,175', 'Last sold: Nov 2016 for $339,000', 'Last sale price/sqft: $222']",False,37.384876,,-122.058685,Mobile / Manufactured,1526,339000.0,CA,325 Sylvan Ave SPC 104,94041,2096812050
0,3.0,3.0,Mountain View,"['Baths: 2 full, 1 half', 'Lot: 3,833 sqft', 'Single Family', 'Built in 1997', 'All time views: 5,078', 'HOA Fee: $92/mo', 'Last sold: Nov 2016 for $1,750,000', 'Last sale price/sqft: $1,151', 'Great solar potential', u'Sun Number\u2122:\xa076']",False,37.395562,,-122.084571,Single Family,1521,1750000.0,CA,227 Mountain View Ave,94041,19513852
0,2.0,3.0,Mountain View,"['Lot: 4,965 sqft', 'Single Family', 'Built in 1924', 'All time views: 10,777', 'Last sold: Nov 2016 for $1,270,000', 'Last sale price/sqft: $1,088', 'Limited solar potential', u'Sun Number\u2122:\xa056', 'Parking: 216 sqft garage']",False,37.391417,,-122.088145,Single Family,1167,1270000.0,CA,1362 Latham St,94041,19514254
0,3.0,4.0,Mountain View,"['Baths: 2 full, 1 half', 'Lot: 7,492 sqft', 'Single Family', 'Built in 1941', 'All time views: 3,896', 'Last sold: Nov 2016 for $1,875,000', 'Last sale price/sqft: $686', 'Candidate for a community solar program', u'Sun Number\u2122:\xa033']",False,,,,,2732,1875000.0,CA,578 Oak St,94041,19515132
0,2.0,2.0,Mountain View,"['Single Family', 'All time views: 2,007', 'Cooling: Central, Other', 'Heating: Forced air', 'Last sold: Nov 2016 for $500,000', 'Last sale price/sqft: $505', 'Double Pane/Storm Windows', 'Fenced Yard', 'Flooring: Hardwood, Tile', 'Lawn', 'Parking: Off street', 'Transportation']",False,37.389606,,-122.078961,Single Family,990,500000.0,CA,474 View St,94041,2096591184
0,3.5,3.0,Mountain View,"['Baths: 3 full, 1 half', 'Lot: 2,526 sqft', 'Townhouse', 'Built in 2011', 'All time views: 2,643', 'HOA Fee: $262/mo', 'Last sold: Nov 2016 for $1,370,000', 'Last sale price/sqft: $837', 'Great solar potential', u'Sun Number\u2122:\xa070', 'Parking: 432 sqft garage', 'Pool']",False,37.385594,,-122.056067,Townhouse,1637,1370000.0,CA,492 Kahlo St,94041,94702432
0,2.0,2.0,Mountain View,[],False,,,,,1074,1390000.0,CA,201 Pine Way,94041,116085347
0,1.5,3.0,Mountain View,[],False,37.386263,,-122.073191,Single Family,1812,244000.0,CA,115 Eldora Dr,94041,19515665
0,3.0,3.0,Mountain View,[],False,37.38935,,-122.072541,Single Family,1787,1625000.0,CA,138 Azalea Dr,94041,82961817
